filename,filepath,age,gender,race,label,label_name
42_0_1_20170113155055273.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/42_0_1_20170113155055273.jpg.chip.jpg,42,0,1,1,adult
1_0_2_20161219160747326.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/1_0_2_20161219160747326.jpg.chip.jpg,1,0,2,0,under18
26_1_3_20170104222823975.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/26_1_3_20170104222823975.jpg.chip.jpg,26,1,3,1,adult
62_0_0_20170105164057133.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/62_0_0_20170105164057133.jpg.chip.jpg,62,0,0,1,adult
37_0_3_20170119194717603.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/37_0_3_20170119194717603.jpg.chip.jpg,37,0,3,1,adult
26_0_1_20170120134513055.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/26_0_1_20170120134513055.jpg.chip.jpg,26,0,1,1,adult
1_0_1_20170110213111809.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/1_0_1_20170110213111809.jpg.chip.jpg,1,0,1,0,under18
30_0_2_20170116174814595.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/30_0_2_20170116174814595.jpg.chip.jpg,30,0,2,1,adult
16_0_0_20170110232605131.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/16_0_0_20170110232605131.jpg.chip.jpg,16,0,0,0,under18
10_1_1_20170109203520178.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/10_1_1_20170109203520178.jpg.chip.jpg,10,1,1,0,under18
39_1_4_20170103163548640.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/39_1_4_20170103163548640.jpg.chip.jpg,39,1,4,1,adult
37_0_0_20170104205214549.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/37_0_0_20170104205214549.jpg.chip.jpg,37,0,0,1,adult
15_0_0_20170117134820249.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/15_0_0_20170117134820249.jpg.chip.jpg,15,0,0,0,under18
1_0_2_20161219193903835.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/1_0_2_20161219193903835.jpg.chip.jpg,1,0,2,0,under18
15_0_0_20170116201246071.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/15_0_0_20170116201246071.jpg.chip.jpg,15,0,0,0,under18
67_0_0_20170104185427710.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/67_0_0_20170104185427710.jpg.chip.jpg,67,0,0,1,adult
89_0_1_20170117194330360.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/89_0_1_20170117194330360.jpg.chip.jpg,89,0,1,1,adult
9_0_0_20170110223423662.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/9_0_0_20170110223423662.jpg.chip.jpg,9,0,0,0,under18
6_1_2_20161219200113379.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/6_1_2_20161219200113379.jpg.chip.jpg,6,1,2,0,under18
15_1_0_20170109204210842.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/15_1_0_20170109204210842.jpg.chip.jpg,15,1,0,0,under18
7_0_0_20170110215708491.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/7_0_0_20170110215708491.jpg.chip.jpg,7,0,0,0,under18
19_1_3_20170104222642335.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/19_1_3_20170104222642335.jpg.chip.jpg,19,1,3,1,adult
27_1_1_20170117165225648.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/27_1_1_20170117165225648.jpg.chip.jpg,27,1,1,1,adult
1_1_2_20161219221229279.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/1_1_2_20161219221229279.jpg.chip.jpg,1,1,2,0,under18
26_1_3_20170104235016242.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/26_1_3_20170104235016242.jpg.chip.jpg,26,1,3,1,adult
1_1_3_20161220143234887.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/1_1_3_20161220143234887.jpg.chip.jpg,1,1,3,0,under18
2_1_2_20161219221929879.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/2_1_2_20161219221929879.jpg.chip.jpg,2,1,2,0,under18
12_1_2_20170104012405785.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/12_1_2_20170104012405785.jpg.chip.jpg,12,1,2,0,under18
24_0_2_20170116192955075.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/24_0_2_20170116192955075.jpg.chip.jpg,24,0,2,1,adult
5_1_0_20170109192440854.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/5_1_0_20170109192440854.jpg.chip.jpg,5,1,0,0,under18
30_1_2_20170116173725888.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/30_1_2_20170116173725888.jpg.chip.jpg,30,1,2,1,adult
22_1_1_20170103175340561.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/22_1_1_20170103175340561.jpg.chip.jpg,22,1,1,1,adult
13_0_0_20170103200413990.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/13_0_0_20170103200413990.jpg.chip.jpg,13,0,0,0,under18
51_1_0_20170117160938079.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/51_1_0_20170117160938079.jpg.chip.jpg,51,1,0,1,adult
7_1_0_20170109202403368.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/7_1_0_20170109202403368.jpg.chip.jpg,7,1,0,0,under18
37_1_0_20170103163428135.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/37_1_0_20170103163428135.jpg.chip.jpg,37,1,0,1,adult
18_1_2_20170104020841204.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/18_1_2_20170104020841204.jpg.chip.jpg,18,1,2,1,adult
17_1_2_20161219190706307.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/17_1_2_20161219190706307.jpg.chip.jpg,17,1,2,0,under18
1_0_4_20161221202558993.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/1_0_4_20161221202558993.jpg.chip.jpg,1,0,4,0,under18
60_0_0_20170111205328800.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/60_0_0_20170111205328800.jpg.chip.jpg,60,0,0,1,adult
55_0_3_20170119171728191.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/55_0_3_20170119171728191.jpg.chip.jpg,55,0,3,1,adult
1_1_0_20170110212647258.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/1_1_0_20170110212647258.jpg.chip.jpg,1,1,0,0,under18
1_0_0_20170110212759695.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/1_0_0_20170110212759695.jpg.chip.jpg,1,0,0,0,under18
1_0_2_20161219155859061.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/1_0_2_20161219155859061.jpg.chip.jpg,1,0,2,0,under18
1_0_3_20161219225723376.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/1_0_3_20161219225723376.jpg.chip.jpg,1,0,3,0,under18
30_0_2_20170119151403775.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/30_0_2_20170119151403775.jpg.chip.jpg,30,0,2,1,adult
7_1_4_20170103201832231.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/7_1_4_20170103201832231.jpg.chip.jpg,7,1,4,0,under18
28_1_3_20170119195053979.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/28_1_3_20170119195053979.jpg.chip.jpg,28,1,3,1,adult
13_1_4_20170104005323135.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/13_1_4_20170104005323135.jpg.chip.jpg,13,1,4,0,under18
1_0_0_20170109191725028.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/1_0_0_20170109191725028.jpg.chip.jpg,1,0,0,0,under18
21_1_2_20170103201741359.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/21_1_2_20170103201741359.jpg.chip.jpg,21,1,2,1,adult
3_0_3_20161219230155056.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/3_0_3_20161219230155056.jpg.chip.jpg,3,0,3,0,under18
10_0_1_20170110225339066.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/10_0_1_20170110225339066.jpg.chip.jpg,10,0,1,0,under18
15_0_4_20170103201002253.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/15_0_4_20170103201002253.jpg.chip.jpg,15,0,4,0,under18
13_1_0_20170120133325603.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/13_1_0_20170120133325603.jpg.chip.jpg,13,1,0,0,under18
25_0_4_20170117151414412.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/25_0_4_20170117151414412.jpg.chip.jpg,25,0,4,1,adult
7_0_1_20170110224720024.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/7_0_1_20170110224720024.jpg.chip.jpg,7,0,1,0,under18
42_1_0_20170103184125771.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/42_1_0_20170103184125771.jpg.chip.jpg,42,1,0,1,adult
69_1_0_20170110175853077.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/69_1_0_20170110175853077.jpg.chip.jpg,69,1,0,1,adult
1_0_3_20161219230455336.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/1_0_3_20161219230455336.jpg.chip.jpg,1,0,3,0,under18
3_1_4_20170104005006111.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/3_1_4_20170104005006111.jpg.chip.jpg,3,1,4,0,under18
29_0_0_20170119195119659.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/29_0_0_20170119195119659.jpg.chip.jpg,29,0,0,1,adult
35_1_1_20170113001619378.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/35_1_1_20170113001619378.jpg.chip.jpg,35,1,1,1,adult
2_0_2_20161219191202354.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/2_0_2_20161219191202354.jpg.chip.jpg,2,0,2,0,under18
26_1_2_20170116180217943.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/26_1_2_20170116180217943.jpg.chip.jpg,26,1,2,1,adult
17_0_0_20170110231233724.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/17_0_0_20170110231233724.jpg.chip.jpg,17,0,0,0,under18
1_0_4_20161221200034160.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/1_0_4_20161221200034160.jpg.chip.jpg,1,0,4,0,under18
1_0_3_20161220220038618.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/1_0_3_20161220220038618.jpg.chip.jpg,1,0,3,0,under18
60_1_0_20170110143505801.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/60_1_0_20170110143505801.jpg.chip.jpg,60,1,0,1,adult
16_0_2_20170116161447624.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/16_0_2_20170116161447624.jpg.chip.jpg,16,0,2,0,under18
42_0_0_20170113184535624.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/42_0_0_20170113184535624.jpg.chip.jpg,42,0,0,1,adult
1_0_2_20161219200052700.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/1_0_2_20161219200052700.jpg.chip.jpg,1,0,2,0,under18
1_0_3_20161220145820446.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/1_0_3_20161220145820446.jpg.chip.jpg,1,0,3,0,under18
26_1_3_20170117174605432.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/26_1_3_20170117174605432.jpg.chip.jpg,26,1,3,1,adult
36_1_1_20170116002211364.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/36_1_1_20170116002211364.jpg.chip.jpg,36,1,1,1,adult
22_0_0_20170104225920241.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/22_0_0_20170104225920241.jpg.chip.jpg,22,0,0,1,adult
4_0_2_20161219194145563.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/4_0_2_20161219194145563.jpg.chip.jpg,4,0,2,0,under18
28_0_1_20170117020048217.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/28_0_1_20170117020048217.jpg.chip.jpg,28,0,1,1,adult
1_0_3_20161219225616560.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/1_0_3_20161219225616560.jpg.chip.jpg,1,0,3,0,under18
27_1_2_20170116173140813.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/27_1_2_20170116173140813.jpg.chip.jpg,27,1,2,1,adult
26_1_4_20170103225117416.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/26_1_4_20170103225117416.jpg.chip.jpg,26,1,4,1,adult
1_0_3_20161219225252688.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/1_0_3_20161219225252688.jpg.chip.jpg,1,0,3,0,under18
15_0_0_20170110232306381.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/15_0_0_20170110232306381.jpg.chip.jpg,15,0,0,0,under18
1_0_4_20161221202331737.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/1_0_4_20161221202331737.jpg.chip.jpg,1,0,4,0,under18
4_1_4_20161223225928843.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/4_1_4_20161223225928843.jpg.chip.jpg,4,1,4,0,under18
30_0_1_20170117181249594.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/30_0_1_20170117181249594.jpg.chip.jpg,30,0,1,1,adult
24_1_2_20170116170646374.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/24_1_2_20170116170646374.jpg.chip.jpg,24,1,2,1,adult
10_1_0_20170109202346880.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/10_1_0_20170109202346880.jpg.chip.jpg,10,1,0,0,under18
46_0_3_20170119175612659.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/46_0_3_20170119175612659.jpg.chip.jpg,46,0,3,1,adult
8_1_3_20170104221650071.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/8_1_3_20170104221650071.jpg.chip.jpg,8,1,3,0,under18
2_1_4_20161221201820529.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/2_1_4_20161221201820529.jpg.chip.jpg,2,1,4,0,under18
1_1_2_20161219161814470.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/1_1_2_20161219161814470.jpg.chip.jpg,1,1,2,0,under18
40_1_0_20170104172853980.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/40_1_0_20170104172853980.jpg.chip.jpg,40,1,0,1,adult
7_0_0_20161219201514284.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/7_0_0_20161219201514284.jpg.chip.jpg,7,0,0,0,under18
27_1_2_20170104020735627.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/27_1_2_20170104020735627.jpg.chip.jpg,27,1,2,1,adult
26_1_2_20170116180404568.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/26_1_2_20170116180404568.jpg.chip.jpg,26,1,2,1,adult
1_1_2_20161219154612988.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/1_1_2_20161219154612988.jpg.chip.jpg,1,1,2,0,under18
21_1_4_20170103230000841.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/21_1_4_20170103230000841.jpg.chip.jpg,21,1,4,1,adult
24_1_0_20170116214212261.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/24_1_0_20170116214212261.jpg.chip.jpg,24,1,0,1,adult
28_1_4_20170104165215184.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/28_1_4_20170104165215184.jpg.chip.jpg,28,1,4,1,adult
8_0_0_20170103200436055.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/8_0_0_20170103200436055.jpg.chip.jpg,8,0,0,0,under18
88_1_0_20170110183704246.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/88_1_0_20170110183704246.jpg.chip.jpg,88,1,0,1,adult
77_1_0_20170110131558278.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/77_1_0_20170110131558278.jpg.chip.jpg,77,1,0,1,adult
31_1_0_20170117182013925.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/31_1_0_20170117182013925.jpg.chip.jpg,31,1,0,1,adult
1_1_0_20161219154506229.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/1_1_0_20161219154506229.jpg.chip.jpg,1,1,0,0,under18
1_0_3_20161219230320824.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/1_0_3_20161219230320824.jpg.chip.jpg,1,0,3,0,under18
14_0_2_20170103201051263.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/14_0_2_20170103201051263.jpg.chip.jpg,14,0,2,0,under18
38_1_1_20170113010502255.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/38_1_1_20170113010502255.jpg.chip.jpg,38,1,1,1,adult
7_1_4_20161221193134222.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/7_1_4_20161221193134222.jpg.chip.jpg,7,1,4,0,under18
16_1_1_20170109212835445.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/16_1_1_20170109212835445.jpg.chip.jpg,16,1,1,0,under18
26_0_0_20170117200135805.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/26_0_0_20170117200135805.jpg.chip.jpg,26,0,0,1,adult
1_0_0_20170110213518456.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/1_0_0_20170110213518456.jpg.chip.jpg,1,0,0,0,under18
54_0_0_20170104184100878.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/54_0_0_20170104184100878.jpg.chip.jpg,54,0,0,1,adult
7_0_0_20170110215540131.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/7_0_0_20170110215540131.jpg.chip.jpg,7,0,0,0,under18
23_1_2_20170116173131148.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/23_1_2_20170116173131148.jpg.chip.jpg,23,1,2,1,adult
11_0_0_20170110224755272.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/11_0_0_20170110224755272.jpg.chip.jpg,11,0,0,0,under18
1_0_2_20161219203310132.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/1_0_2_20161219203310132.jpg.chip.jpg,1,0,2,0,under18
49_0_3_20170119205456552.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/49_0_3_20170119205456552.jpg.chip.jpg,49,0,3,1,adult
46_1_0_20170110160643118.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/46_1_0_20170110160643118.jpg.chip.jpg,46,1,0,1,adult
26_1_2_20170116180824329.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/26_1_2_20170116180824329.jpg.chip.jpg,26,1,2,1,adult
24_1_0_20170109132509565.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/24_1_0_20170109132509565.jpg.chip.jpg,24,1,0,1,adult
29_1_0_20170105002624350.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/29_1_0_20170105002624350.jpg.chip.jpg,29,1,0,1,adult
31_0_0_20170105164926876.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/31_0_0_20170105164926876.jpg.chip.jpg,31,0,0,1,adult
30_1_1_20170117170832874.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/30_1_1_20170117170832874.jpg.chip.jpg,30,1,1,1,adult
16_0_0_20170110231759619.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/16_0_0_20170110231759619.jpg.chip.jpg,16,0,0,0,under18
5_1_4_20161221193811941.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/5_1_4_20161221193811941.jpg.chip.jpg,5,1,4,0,under18
32_0_1_20170113155305504.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/32_0_1_20170113155305504.jpg.chip.jpg,32,0,1,1,adult
32_0_3_20170119154229786.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/32_0_3_20170119154229786.jpg.chip.jpg,32,0,3,1,adult
8_1_3_20161220222820773.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/8_1_3_20161220222820773.jpg.chip.jpg,8,1,3,0,under18
3_0_1_20170110213659314.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/3_0_1_20170110213659314.jpg.chip.jpg,3,0,1,0,under18
3_0_2_20161219190447811.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/3_0_2_20161219190447811.jpg.chip.jpg,3,0,2,0,under18
5_1_2_20161219194328354.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/5_1_2_20161219194328354.jpg.chip.jpg,5,1,2,0,under18
65_1_0_20170110135759710.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/65_1_0_20170110135759710.jpg.chip.jpg,65,1,0,1,adult
42_0_0_20170117134404818.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/42_0_0_20170117134404818.jpg.chip.jpg,42,0,0,1,adult
10_1_0_20170109201728056.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/10_1_0_20170109201728056.jpg.chip.jpg,10,1,0,0,under18
12_1_1_20170109214642524.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/12_1_1_20170109214642524.jpg.chip.jpg,12,1,1,0,under18
32_0_0_20170117091150717.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/32_0_0_20170117091150717.jpg.chip.jpg,32,0,0,1,adult
35_0_1_20170113155203994.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/35_0_1_20170113155203994.jpg.chip.jpg,35,0,1,1,adult
60_1_1_20170113005740542.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/60_1_1_20170113005740542.jpg.chip.jpg,60,1,1,1,adult
14_1_0_20170103200702463.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/14_1_0_20170103200702463.jpg.chip.jpg,14,1,0,0,under18
1_0_2_20161219161919870.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/1_0_2_20161219161919870.jpg.chip.jpg,1,0,2,0,under18
65_0_0_20170111193847133.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/65_0_0_20170111193847133.jpg.chip.jpg,65,0,0,1,adult
2_0_2_20170110212538628.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/2_0_2_20170110212538628.jpg.chip.jpg,2,0,2,0,under18
1_0_0_20170117133107123.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/1_0_0_20170117133107123.jpg.chip.jpg,1,0,0,0,under18
34_1_1_20170115235753191.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/34_1_1_20170115235753191.jpg.chip.jpg,34,1,1,1,adult
1_1_2_20161219194655428.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/1_1_2_20161219194655428.jpg.chip.jpg,1,1,2,0,under18
82_0_0_20170111210449740.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/82_0_0_20170111210449740.jpg.chip.jpg,82,0,0,1,adult
35_0_0_20170105162448427.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/35_0_0_20170105162448427.jpg.chip.jpg,35,0,0,1,adult
9_0_0_20170110224425000.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/9_0_0_20170110224425000.jpg.chip.jpg,9,0,0,0,under18
48_0_0_20170104212711795.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/48_0_0_20170104212711795.jpg.chip.jpg,48,0,0,1,adult
75_0_3_20170111210912724.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/75_0_3_20170111210912724.jpg.chip.jpg,75,0,3,1,adult
14_1_0_20170109214707410.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/14_1_0_20170109214707410.jpg.chip.jpg,14,1,0,0,under18
28_0_1_20170116190105438.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/28_0_1_20170116190105438.jpg.chip.jpg,28,0,1,1,adult
15_0_4_20170104011201568.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/15_0_4_20170104011201568.jpg.chip.jpg,15,0,4,0,under18
16_0_0_20170104003750790.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/16_0_0_20170104003750790.jpg.chip.jpg,16,0,0,0,under18
30_1_3_20170119204037590.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/30_1_3_20170119204037590.jpg.chip.jpg,30,1,3,1,adult
32_0_1_20170113173554602.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/32_0_1_20170113173554602.jpg.chip.jpg,32,0,1,1,adult
35_0_0_20170104201742041.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/35_0_0_20170104201742041.jpg.chip.jpg,35,0,0,1,adult
10_0_0_20170103233459275.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/10_0_0_20170103233459275.jpg.chip.jpg,10,0,0,0,under18
4_0_0_20170110213211374.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/4_0_0_20170110213211374.jpg.chip.jpg,4,0,0,0,under18
31_0_4_20170104200510431.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/31_0_4_20170104200510431.jpg.chip.jpg,31,0,4,1,adult
53_1_0_20170110131645457.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/53_1_0_20170110131645457.jpg.chip.jpg,53,1,0,1,adult
60_1_0_20170110154325940.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/60_1_0_20170110154325940.jpg.chip.jpg,60,1,0,1,adult
3_0_1_20170119145547519.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/3_0_1_20170119145547519.jpg.chip.jpg,3,0,1,0,under18
66_1_0_20170110123144558.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/66_1_0_20170110123144558.jpg.chip.jpg,66,1,0,1,adult
1_0_3_20161219230533840.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/1_0_3_20161219230533840.jpg.chip.jpg,1,0,3,0,under18
32_0_3_20170104204208194.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/32_0_3_20170104204208194.jpg.chip.jpg,32,0,3,1,adult
26_0_0_20170112205758123.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/26_0_0_20170112205758123.jpg.chip.jpg,26,0,0,1,adult
52_0_0_20170111171747350.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/52_0_0_20170111171747350.jpg.chip.jpg,52,0,0,1,adult
11_1_4_20170109201611941.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/11_1_4_20170109201611941.jpg.chip.jpg,11,1,4,0,under18
39_0_1_20170104204530028.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/39_0_1_20170104204530028.jpg.chip.jpg,39,0,1,1,adult
40_0_3_20170104201852330.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/40_0_3_20170104201852330.jpg.chip.jpg,40,0,3,1,adult
34_0_1_20170116194219198.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/34_0_1_20170116194219198.jpg.chip.jpg,34,0,1,1,adult
25_1_0_20170117152143899.jpg.chip.jpg,/kaggle/input/utkface-new/UTKFace/25_1_0_20170117152143899.jpg.chip.jpg,25,1,0,1,adult
8_1_4_20170103214220325.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/8_1_4_20170103214220325.jpg.chip.jpg,8,1,4,0,under18
5_1_0_20170109193552396.jpg.chip.jpg,/kaggle/input/utkface-new/crop_part1/5_1_0_20170109193552396.jpg.chip.jpg,5,1,0,0,under18
